Id,name,image,length,width,height,price,detail
50,PAX,PAX_image51.png,1000.0,380.0,2012.0,9000.0,"提供10年品質保證；欲知更多細則，請參閱品質保證書
 可使用PAX系統衣櫃規劃軟體，依個人需求和喜好調整現有的PAX/KOMPLEMENT衣櫃組合
 櫃框深度較淺，適用於小空間
 可搭配KOMPLEMENT內部配件，整齊收納物品
 可調式櫃腳，即使在不平整的地面，亦能穩固放置
 只要往外拉出，就能輕鬆拿取後面的衣物
 金屬材質，可抵擋回家時，身上和鞋子帶進來的灰塵和濕氣
 網眼設計，可避免小物品掉落，也能清楚看到收納物，方便拿取
 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊
 網籃可使空氣流通，適合收納包包、圍巾或配件"
51,PAX,PAX_image52.png,1500.0,600.0,2364.0,20400.0," 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊
"
52,PAX,PAX_image53.png,200.0,60.0,2012.0,25300.0,"可使用PAX系統衣櫃規劃軟體，依個人需求和喜好調整現有的PAX/KOMPLEMENT衣櫃組合
 提供10年品質保證；欲知更多細則，請參閱品質保證書
 可搭配KOMPLEMENT內部配件，整齊收納物品
 可調式櫃腳，即使在不平整的地面，亦能穩固放置
 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊"
53,PAX,PAX_image54.png,150.0,66.0,2364.0,23200.0,"提供10年品質保證；欲知更多細則，請參閱品質保證書
 可使用PAX系統衣櫃規劃軟體，依個人需求和喜好調整現有的PAX/KOMPLEMENT衣櫃組合
 開啟時不佔空間，可提供更多家具擺放空間
 緩衝裝置可使門板和緩、安靜地關上
 可搭配KOMPLEMENT內部配件，整齊收納物品
 可調式櫃腳，即使在不平整的地面，亦能穩固放置"
54,PAX,PAX_image55.png,1000.0,600.0,2012.0,11900.0,"可使用PAX系統衣櫃規劃軟體，依個人需求和喜好調整現有的PAX/KOMPLEMENT衣櫃組合
 提供10年品質保證；欲知更多細則，請參閱品質保證書
 鉸鏈附緩衝器，可和緩、安靜地關上櫃門
 可搭配KOMPLEMENT內部配件，整齊收納物品
 可調式櫃腳，即使在不平整的地面，亦能穩固放置
 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊"
55,PAX,PAX_image56.png,200.0,60.0,2364.0,29300.0,"可使用PAX系統衣櫃規劃軟體，依個人需求和喜好調整現有的PAX/KOMPLEMENT衣櫃組合
 提供10年品質保證；欲知更多細則，請參閱品質保證書
 可搭配KOMPLEMENT內部配件，整齊收納物品
 可調式櫃腳，即使在不平整的地面，亦能穩固放置
 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊"
56,PAX,PAX_image57.png,2000.0,600.0,2012.0,19600.0,"提供10年品質保證；欲知更多細則，請參閱品質保證書
 可使用PAX系統衣櫃規劃軟體，依個人需求和喜好調整現有的PAX/KOMPLEMENT衣櫃組合
 鉸鏈附緩衝器，可和緩、安靜地關上櫃門
 可搭配KOMPLEMENT內部配件，整齊收納物品
 可調式櫃腳，即使在不平整的地面，亦能穩固放置
 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊"
57,PAX,PAX_image58.png,250.0,60.0,2364.0,24800.0,"可搭配KOMPLEMENT內部配件，整齊收納物品
 提供10年品質保證；欲知更多細則，請參閱品質保證書
 可使用PAX系統衣櫃規劃軟體，依個人需求和喜好調整現有的PAX/KOMPLEMENT衣櫃組合
 鉸鏈附緩衝器，可和緩、安靜地關上櫃門
 可調式櫃腳，即使在不平整的地面，亦能穩固放置
 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊"
58,PAX,PAX_image59.png,75.0,60.0,2364.0,9800.0,"提供10年品質保證；欲知更多細則，請參閱品質保證書
 可使用PAX系統衣櫃規劃軟體，依個人需求和喜好調整現有的PAX/KOMPLEMENT衣櫃組合
 鉸鏈附緩衝器，可和緩、安靜地關上櫃門
 可搭配KOMPLEMENT內部配件，整齊收納物品
 可調式櫃腳，即使在不平整的地面，亦能穩固放置
 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊"
59,PAX,PAX_image60.png,175.0,60.0,2012.0,21600.0,"可使用PAX系統衣櫃規劃軟體，依個人需求和喜好調整現有的PAX/KOMPLEMENT衣櫃組合
 提供10年品質保證；欲知更多細則，請參閱品質保證書
 鉸鏈附緩衝器，可和緩、安靜地關上櫃門
 可搭配KOMPLEMENT內部配件，整齊收納物品
 可調式櫃腳，即使在不平整的地面，亦能穩固放置
 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊"
60,PAX,PAX_image61.png,1500.0,600.0,2012.0,15300.0," 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊
"
61,PAX,PAX_image62.png,1500.0,600.0,2364.0,22900.0," 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊
"
62,PAX,PAX_image63.png,1500.0,600.0,2364.0,11900.0," 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊
"
63,PAX,PAX_image64.png,200.0,60.0,2012.0,17400.0,"鉸鏈附緩衝器，可和緩、安靜地關上櫃門
 提供10年品質保證；欲知更多細則，請參閱品質保證書
 可使用PAX系統衣櫃規劃軟體，依個人需求和喜好調整現有的PAX/KOMPLEMENT衣櫃組合
 可搭配KOMPLEMENT內部配件，整齊收納物品
 可調式櫃腳，即使在不平整的地面，亦能穩固放置
 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊"
64,PAX,PAX_image65.png,75.0,60.0,2012.0,8000.0,"可使用PAX系統衣櫃規劃軟體，依個人需求和喜好調整現有的PAX/KOMPLEMENT衣櫃組合
 提供10年品質保證；欲知更多細則，請參閱品質保證書
 鉸鏈附緩衝器，可和緩、安靜地關上櫃門
 可搭配KOMPLEMENT內部配件，整齊收納物品
 可調式櫃腳，即使在不平整的地面，亦能穩固放置
 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊"
65,PAX,PAX_image66.png,300.0,60.0,2364.0,29700.0,"可使用PAX系統衣櫃規劃軟體，依個人需求和喜好調整現有的PAX/KOMPLEMENT衣櫃組合
 提供10年品質保證；欲知更多細則，請參閱品質保證書
 鉸鏈附緩衝器，可和緩、安靜地關上櫃門
 可搭配KOMPLEMENT內部配件，整齊收納物品
 可調式櫃腳，即使在不平整的地面，亦能穩固放置
 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊"
66,PAX,PAX_image67.png,150.0,60.0,2364.0,20900.0,"可使用PAX系統衣櫃規劃軟體，依個人需求和喜好調整現有的PAX/KOMPLEMENT衣櫃組合
 提供10年品質保證；欲知更多細則，請參閱品質保證書
 鉸鏈附緩衝器，可和緩、安靜地關上櫃門
 可搭配KOMPLEMENT內部配件，整齊收納物品
 可調式櫃腳，即使在不平整的地面，亦能穩固放置"
67,PAX,PAX_image68.png,1500.0,600.0,2364.0,20400.0," 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊
"
68,PAX,PAX_image69.png,150.0,66.0,2364.0,20400.0,"可使用PAX系統衣櫃規劃軟體，依個人需求和喜好調整現有的PAX/KOMPLEMENT衣櫃組合
 提供10年品質保證；欲知更多細則，請參閱品質保證書
 開啟時不佔空間，可提供更多家具擺放空間
 可搭配KOMPLEMENT內部配件，整齊收納物品
 可調式櫃腳，即使在不平整的地面，亦能穩固放置
 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊"
69,PAX,PAX_image70.png,1000.0,600.0,2012.0,14200.0," 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊
"
70,PAX,PAX_image71.png,200.0,60.0,2364.0,34700.0,"可使用PAX系統衣櫃規劃軟體，依個人需求和喜好調整現有的PAX/KOMPLEMENT衣櫃組合
 提供10年品質保證；欲知更多細則，請參閱品質保證書
 鉸鏈附緩衝器，可和緩、安靜地關上櫃門
 可搭配KOMPLEMENT內部配件，整齊收納物品
 可調式櫃腳，即使在不平整的地面，亦能穩固放置
 容易安裝，卡入支撐架即可
 3D列印抽象圖案，在深色無光澤箔皮上更加顯著；隨著不同角度的燈光照射，呈現出有趣的光影效果
 有效運用衣櫃空間，將短版衣物掛在隔板上方，將洋裝等長版衣物掛在旁邊，你可以在隔板內側安裝抽屜、層板和其他內部配件
 門可安裝為左開或右開
 可讓空氣流通，適合收納摺好的衣物、襪子或飾品
 適合收納T恤等衣物，也可搭配KOMPLEMENT隔板或鞋架
 環式吊桿設計，可掛置更多褲子
 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊
 可拉出，方便找到和拿取褲子"
71,PAX,PAX_image72.png,250.0,60.0,2012.0,20200.0,"提供10年品質保證；欲知更多細則，請參閱品質保證書
 可使用PAX系統衣櫃規劃軟體，依個人需求和喜好調整現有的PAX/KOMPLEMENT衣櫃組合
 可搭配KOMPLEMENT內部配件，整齊收納物品
 鉸鏈附緩衝器，可和緩、安靜地關上櫃門
 可調式櫃腳，即使在不平整的地面，亦能穩固放置
 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊"
72,PAX,PAX_image73.png,150.0,60.0,2364.0,23600.0,"可使用PAX系統衣櫃規劃軟體，依個人需求和喜好調整現有的PAX/KOMPLEMENT衣櫃組合
 提供10年品質保證；欲知更多細則，請參閱品質保證書
 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊
 鉸鏈附緩衝器，可和緩、安靜地關上櫃門
 可搭配KOMPLEMENT內部配件，整齊收納物品
 可調式櫃腳，即使在不平整的地面，亦能穩固放置"
73,PAX,PAX_image74.png,2500.0,600.0,2012.0,47800.0,"鉸鏈附緩衝器，可和緩、安靜地關上櫃門
 3D列印抽象圖案，在深色無光澤箔皮上更加顯著；隨著不同角度的燈光照射，呈現出有趣的光影效果
 提供10年品質保證；欲知更多細則，請參閱品質保證書
 可搭配KOMPLEMENT內部配件，整齊收納物品
 門可安裝為左開或右開
 可調式櫃腳，即使在不平整的地面，亦能穩固放置
 每個配件都有自己的位置，且搭配不同大小的收納盤；你可以擺放儲物格，使較大的收納盤置於後方，方便拿取物品
 附軟質毛氈墊，可保護和整齊收納物品
 容易安裝，卡入支撐架即可
 可清楚看到收納物，為衣櫃增添明亮、通風的風格效果
 環式吊桿設計，可掛置更多褲子
 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊
 可拉出，方便找到和拿取褲子"
74,PAX,PAX_image75.png,1000.0,380.0,2364.0,12200.0," 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊
"
75,PAX,PAX_image76.png,1500.0,600.0,2012.0,19800.0,"鉸鏈附緩衝器，可和緩、安靜地關上櫃門
 提供10年品質保證；欲知更多細則，請參閱品質保證書
 可使用PAX系統衣櫃規劃軟體，依個人需求和喜好調整現有的PAX/KOMPLEMENT衣櫃組合
 可搭配KOMPLEMENT內部配件，整齊收納物品
 可調式櫃腳，即使在不平整的地面，亦能穩固放置
 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊"
76,PAX,PAX_image77.png,150.0,60.0,2012.0,15100.0,"鉸鏈附緩衝器，可和緩、安靜地關上櫃門
 提供10年品質保證；欲知更多細則，請參閱品質保證書
 可使用PAX系統衣櫃規劃軟體，依個人需求和喜好調整現有的PAX/KOMPLEMENT衣櫃組合
 可搭配KOMPLEMENT內部配件，整齊收納物品
 可調式櫃腳，即使在不平整的地面，亦能穩固放置
 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊"
77,PAX,PAX_image78.png,150.0,60.0,2364.0,18500.0,"可使用PAX系統衣櫃規劃軟體，依個人需求和喜好調整現有的PAX/KOMPLEMENT衣櫃組合
 提供10年品質保證；欲知更多細則，請參閱品質保證書
 鉸鏈附緩衝器，可和緩、安靜地關上櫃門
 可搭配KOMPLEMENT內部配件，整齊收納物品
 可調式櫃腳，即使在不平整的地面，亦能穩固放置
 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊"
78,PAX,PAX_image79.png,250.0,60.0,2364.0,43200.0,"可使用PAX系統衣櫃規劃軟體，依個人需求和喜好調整現有的PAX/KOMPLEMENT衣櫃組合
 提供10年品質保證；欲知更多細則，請參閱品質保證書
 鉸鏈附緩衝器，可和緩、安靜地關上櫃門
 無光澤白色箔皮表面，有鋸齒形圖案，依不同的燈光和角度，呈現純白色或條紋圖案
 可搭配KOMPLEMENT內部配件，整齊收納物品
 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊
 可調式櫃腳，即使在不平整的地面，亦能穩固放置"
79,PAX,PAX_image80.png,150.0,60.0,2364.0,22800.0,"提供10年品質保證；欲知更多細則，請參閱品質保證書
 可使用PAX系統衣櫃規劃軟體，依個人需求和喜好調整現有的PAX/KOMPLEMENT衣櫃組合
 鉸鏈附緩衝器，可和緩、安靜地關上櫃門
 可搭配KOMPLEMENT內部配件，整齊收納物品
 可調式櫃腳，即使在不平整的地面，亦能穩固放置
 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊"
80,PAX,PAX_image81.png,150.0,60.0,2012.0,20200.0,"可使用PAX系統衣櫃規劃軟體，依個人需求和喜好調整現有的PAX/KOMPLEMENT衣櫃組合
 提供10年品質保證；欲知更多細則，請參閱品質保證書
 鉸鏈附緩衝器，可和緩、安靜地關上櫃門
 可搭配KOMPLEMENT內部配件，整齊收納物品
 可調式櫃腳，即使在不平整的地面，亦能穩固放置"
81,PAX,PAX_image82.png,498.0,380.0,2364.0,7600.0,"可使用PAX系統衣櫃規劃軟體，依個人需求和喜好調整現有的PAX/KOMPLEMENT衣櫃組合
 提供10年品質保證；欲知更多細則，請參閱品質保證書
 櫃框深度較淺，適用於小空間
 鉸鏈附緩衝器，可和緩、安靜地關上櫃門
 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊
 可搭配KOMPLEMENT內部配件，整齊收納物品
 可調式櫃腳，即使在不平整的地面，亦能穩固放置"
82,PAX,PAX_image83.png,200.0,60.0,2364.0,32500.0,"可使用PAX系統衣櫃規劃軟體，依個人需求和喜好調整現有的PAX/KOMPLEMENT衣櫃組合
 提供10年品質保證；欲知更多細則，請參閱品質保證書
 鉸鏈附緩衝器，可和緩、安靜地關上櫃門
 可搭配KOMPLEMENT內部配件，整齊收納物品
 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊
 可調式櫃腳，即使在不平整的地面，亦能穩固放置"
83,PAX,PAX_image84.png,2000.0,660.0,2012.0,25400.0,"可使用PAX系統衣櫃規劃軟體，依個人需求和喜好調整現有的PAX/KOMPLEMENT衣櫃組合
 提供10年品質保證；欲知更多細則，請參閱品質保證書
 開啟時不佔空間，可提供更多家具擺放空間
 可搭配KOMPLEMENT內部配件，整齊收納物品
 可調式櫃腳，即使在不平整的地面，亦能穩固放置
 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊"
84,PAX,PAX_image85.png,150.0,44.0,2012.0,13000.0,"可使用PAX系統衣櫃規劃軟體，依個人需求和喜好調整現有的PAX/KOMPLEMENT衣櫃組合
 提供10年品質保證；欲知更多細則，請參閱品質保證書
 開啟時不佔空間，可提供更多家具擺放空間
 緩衝裝置可使門板和緩、安靜地關上
 可搭配KOMPLEMENT內部配件，整齊收納物品
 可調式櫃腳，即使在不平整的地面，亦能穩固放置
 櫃框深度較淺，適用於小空間
 網眼設計，可避免小物品掉落，也能清楚看到收納物，方便拿取
 只要往外拉出，就能輕鬆拿取後面的衣物
 金屬材質，可抵擋回家時，身上和鞋子帶進來的灰塵和濕氣
 網籃可使空氣流通，適合收納包包、圍巾或配件"
85,PAX,PAX_image86.png,150.0,60.0,2012.0,25100.0,"鉸鏈附緩衝器，可和緩、安靜地關上櫃門
 提供10年品質保證；欲知更多細則，請參閱品質保證書
 可使用PAX系統衣櫃規劃軟體，依個人需求和喜好調整現有的PAX/KOMPLEMENT衣櫃組合
 可搭配KOMPLEMENT內部配件，整齊收納物品
 可調式櫃腳，即使在不平整的地面，亦能穩固放置
 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊"
86,PAX,PAX_image87.png,200.0,60.0,2364.0,30500.0,"提供10年品質保證；欲知更多細則，請參閱品質保證書
 可使用PAX系統衣櫃規劃軟體，依個人需求和喜好調整現有的PAX/KOMPLEMENT衣櫃組合
 可搭配KOMPLEMENT內部配件，整齊收納物品
 可調式櫃腳，即使在不平整的地面，亦能穩固放置
 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊"
87,PAX,PAX_image88.png,2500.0,600.0,2012.0,37500.0,"提供10年品質保證；欲知更多細則，請參閱品質保證書
 可使用PAX系統衣櫃規劃軟體，依個人需求和喜好調整現有的PAX/KOMPLEMENT衣櫃組合
 鉸鏈附緩衝器，可和緩、安靜地關上櫃門
 無光澤白色箔皮表面，有鋸齒形圖案，依不同的燈光和角度，呈現純白色或條紋圖案
 可搭配KOMPLEMENT內部配件，整齊收納物品
 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊
 可調式櫃腳，即使在不平整的地面，亦能穩固放置"
88,PAX,PAX_image89.png,2500.0,600.0,2012.0,16600.0,"提供10年品質保證；欲知更多細則，請參閱品質保證書
 可使用PAX系統衣櫃規劃軟體，依個人需求和喜好調整現有的PAX/KOMPLEMENT衣櫃組合
 鉸鏈附緩衝器，可和緩、安靜地關上櫃門
 無光澤白色箔皮表面，有鋸齒形圖案，依不同的燈光和角度，呈現純白色或條紋圖案
 可搭配KOMPLEMENT內部配件，整齊收納物品
 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊
 可調式櫃腳，即使在不平整的地面，亦能穩固放置"
89,PAX,PAX_image90.png,1000.0,380.0,2012.0,10300.0," 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊
"
90,PAX,PAX_image91.png,1000.0,380.0,2012.0,29100.0," 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊
"
91,PAX,PAX_image92.png,200.0,60.0,2012.0,26100.0,"鉸鏈附緩衝器，可和緩、安靜地關上櫃門
 提供10年品質保證；欲知更多細則，請參閱品質保證書
 可使用PAX系統衣櫃規劃軟體，依個人需求和喜好調整現有的PAX/KOMPLEMENT衣櫃組合
 一體成型把手，不需額外鑽孔
 可搭配KOMPLEMENT內部配件，整齊收納物品
 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊
 可調式櫃腳，即使在不平整的地面，亦能穩固放置"
92,PAX,PAX_image93.png,500.0,380.0,2012.0,5100.0,"可使用PAX系統衣櫃規劃軟體，依個人需求和喜好調整現有的PAX/KOMPLEMENT衣櫃組合
 提供10年品質保證；欲知更多細則，請參閱品質保證書
 櫃框深度較淺，適用於小空間
 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊
 可搭配KOMPLEMENT內部配件，整齊收納物品
 可調式櫃腳，即使在不平整的地面，亦能穩固放置"
93,PAX,PAX_image94.png,150.0,60.0,2012.0,20500.0,"可使用PAX系統衣櫃規劃軟體，依個人需求和喜好調整現有的PAX/KOMPLEMENT衣櫃組合
 提供10年品質保證；欲知更多細則，請參閱品質保證書
 鉸鏈附緩衝器，可和緩、安靜地關上櫃門
 可搭配KOMPLEMENT內部配件，整齊收納物品
 可調式櫃腳，即使在不平整的地面，亦能穩固放置
 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊"
94,PAX,PAX_image95.png,150.0,60.0,2012.0,20500.0,"鉸鏈附緩衝器，可和緩、安靜地關上櫃門
 提供10年品質保證；欲知更多細則，請參閱品質保證書
 可使用PAX系統衣櫃規劃軟體，依個人需求和喜好調整現有的PAX/KOMPLEMENT衣櫃組合
 可搭配KOMPLEMENT內部配件，整齊收納物品
 可調式櫃腳，即使在不平整的地面，亦能穩固放置
 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊"
95,PAX,PAX_image96.png,2500.0,600.0,2012.0,47800.0,"3D列印抽象圖案，在深色無光澤箔皮上更加顯著；隨著不同角度的燈光照射，呈現出有趣的光影效果
 提供10年品質保證；欲知更多細則，請參閱品質保證書
 鉸鏈附緩衝器，可和緩、安靜地關上櫃門
 門可安裝為左開或右開
 可調式櫃腳，即使在不平整的地面，亦能穩固放置
 每個配件都有自己的位置，且搭配不同大小的收納盤；你可以擺放儲物格，使較大的收納盤置於後方，方便拿取物品
 可搭配KOMPLEMENT內部配件，整齊收納物品
 附軟質毛氈墊，可保護和整齊收納物品
 容易安裝，卡入支撐架即可
 可清楚看到收納物，為衣櫃增添明亮、通風的風格效果
 環式吊桿設計，可掛置更多褲子
 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊
 可拉出，方便找到和拿取褲子"
96,PAX,PAX_image97.png,2500.0,600.0,2012.0,13500.0,"3D列印抽象圖案，在深色無光澤箔皮上更加顯著；隨著不同角度的燈光照射，呈現出有趣的光影效果
 提供10年品質保證；欲知更多細則，請參閱品質保證書
 鉸鏈附緩衝器，可和緩、安靜地關上櫃門
 門可安裝為左開或右開
 可調式櫃腳，即使在不平整的地面，亦能穩固放置
 每個配件都有自己的位置，且搭配不同大小的收納盤；你可以擺放儲物格，使較大的收納盤置於後方，方便拿取物品
 可搭配KOMPLEMENT內部配件，整齊收納物品
 附軟質毛氈墊，可保護和整齊收納物品
 容易安裝，卡入支撐架即可
 可清楚看到收納物，為衣櫃增添明亮、通風的風格效果
 環式吊桿設計，可掛置更多褲子
 你可以用PAX系統衣櫃規劃設計軟體，輕鬆搭配適合的燈具；挑選燈具後，規劃設計軟體會提供相關配件資訊
 可拉出，方便找到和拿取褲子"
